from_currency_code,from_currency_name,to_currency_code,to_currency_name,exchange_rate,last_refreshed,time_zone
JPY,Japanese Yen,USD,United States Dollar,0.0088157,2018-09-28 07:16:03,UTC
EUR,Euro,USD,United States Dollar,1.1630613,2018-09-28 07:16:33,UTC
EUR,Euro,USD,United States Dollar,1.16225,2018-09-28 07:30:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3063529,2018-09-28 07:30:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0249052,2018-09-28 07:31:03,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00881523,2018-09-28 07:31:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3066771,2018-09-28 07:45:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0248212,2018-09-28 07:45:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00881438,2018-09-28 07:46:02,UTC
EUR,Euro,USD,United States Dollar,1.162926,2018-09-28 07:46:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00881578,2018-09-28 08:00:02,UTC
EUR,Euro,USD,United States Dollar,1.1627907,2018-09-28 08:00:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0248002,2018-09-28 08:01:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3060799,2018-09-28 08:01:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.0088171,2018-09-28 08:15:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0244431,2018-09-28 08:15:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3077707,2018-09-28 08:16:02,UTC
EUR,Euro,USD,United States Dollar,1.1631964,2018-09-28 08:16:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0237405,2018-09-28 08:30:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.306865,2018-09-28 08:30:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00881523,2018-09-28 08:31:02,UTC
EUR,Euro,USD,United States Dollar,1.1625204,2018-09-28 08:31:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.023133,2018-09-28 08:45:02,UTC
EUR,Euro,USD,United States Dollar,1.1623852,2018-09-28 08:45:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00881228,2018-09-28 08:46:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3057047,2018-09-28 08:46:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0233738,2018-09-28 09:00:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3073604,2018-09-28 09:00:32,UTC
EUR,Euro,USD,United States Dollar,1.1621151,2018-09-28 09:01:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00881003,2018-09-28 09:01:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0244957,2018-09-28 09:15:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00880995,2018-09-28 09:15:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3060116,2018-09-28 09:16:03,UTC
EUR,Euro,USD,United States Dollar,1.1606314,2018-09-28 09:16:33,UTC
EUR,Euro,USD,United States Dollar,1.160362,2018-09-28 09:30:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00881182,2018-09-28 09:30:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3058581,2018-09-28 09:31:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0244328,2018-09-28 09:31:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00881236,2018-09-28 09:45:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0248317,2018-09-28 09:45:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3056535,2018-09-28 09:46:02,UTC
EUR,Euro,USD,United States Dollar,1.1600928,2018-09-28 09:46:32,UTC
EUR,Euro,USD,United States Dollar,1.1599582,2018-09-28 10:00:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3051933,2018-09-28 10:00:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00881578,2018-09-28 10:01:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.025904,2018-09-28 10:01:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3045805,2018-09-28 10:15:02,UTC
EUR,Euro,USD,United States Dollar,1.1590172,2018-09-28 10:15:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.0088199,2018-09-28 10:16:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0254833,2018-09-28 10:16:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0257673,2018-09-28 10:30:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00882036,2018-09-28 10:30:33,UTC
EUR,Euro,USD,United States Dollar,1.1592858,2018-09-28 10:31:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3051764,2018-09-28 10:31:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3050231,2018-09-28 10:45:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0251154,2018-09-28 10:45:32,UTC
EUR,Euro,USD,United States Dollar,1.1591516,2018-09-28 10:46:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00881795,2018-09-28 10:46:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0241389,2018-09-28 11:00:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3043592,2018-09-28 11:00:32,UTC
EUR,Euro,USD,United States Dollar,1.15848,2018-09-28 11:01:03,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00881694,2018-09-28 11:01:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0237825,2018-09-28 11:15:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00881609,2018-09-28 11:15:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3043761,2018-09-28 11:16:02,UTC
EUR,Euro,USD,United States Dollar,1.1580776,2018-09-28 11:16:32,UTC
EUR,Euro,USD,United States Dollar,1.15848,2018-09-28 11:30:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.02329,2018-09-28 11:30:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00881609,2018-09-28 11:31:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3049719,2018-09-28 11:31:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00882161,2018-09-28 11:45:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0234786,2018-09-28 11:45:32,UTC
EUR,Euro,USD,United States Dollar,1.1580776,2018-09-28 11:46:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3037469,2018-09-28 11:46:33,UTC
EUR,Euro,USD,United States Dollar,1.1586143,2018-09-28 12:00:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00882153,2018-09-28 12:00:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3043592,2018-09-28 12:01:03,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0235205,2018-09-28 12:01:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00882145,2018-09-28 12:15:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0229028,2018-09-28 12:15:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3045974,2018-09-28 12:16:02,UTC
EUR,Euro,USD,United States Dollar,1.1579435,2018-09-28 12:16:32,UTC
EUR,Euro,USD,United States Dollar,1.1579435,2018-09-28 12:30:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00882122,2018-09-28 12:30:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0232482,2018-09-28 12:31:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3044783,2018-09-28 12:31:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00881756,2018-09-28 12:45:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.30373,2018-09-28 12:45:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0240027,2018-09-28 12:46:03,UTC
EUR,Euro,USD,United States Dollar,1.1586143,2018-09-28 12:46:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.304155,2018-09-28 13:00:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0241809,2018-09-28 13:00:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00882068,2018-09-28 13:01:02,UTC
EUR,Euro,USD,United States Dollar,1.1587486,2018-09-28 13:01:33,UTC
EUR,Euro,USD,United States Dollar,1.1591516,2018-09-28 13:15:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3032541,2018-09-28 13:15:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00881648,2018-09-28 13:16:03,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0243278,2018-09-28 13:16:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.0088157,2018-09-28 13:30:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0236357,2018-09-28 13:30:33,UTC
EUR,Euro,USD,United States Dollar,1.1582117,2018-09-28 13:31:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3024056,2018-09-28 13:31:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.023709,2018-09-28 13:45:02,UTC
EUR,Euro,USD,United States Dollar,1.1586143,2018-09-28 13:45:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.30105,2018-09-28 13:46:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00881275,2018-09-28 13:46:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0236777,2018-09-28 14:00:02,UTC
EUR,Euro,USD,United States Dollar,1.1583458,2018-09-28 14:00:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3011177,2018-09-28 14:01:03,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00881057,2018-09-28 14:01:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0234262,2018-09-28 14:15:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3004746,2018-09-28 14:15:32,UTC
EUR,Euro,USD,United States Dollar,1.1588829,2018-09-28 14:16:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00880987,2018-09-28 14:16:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00880328,2018-09-28 14:30:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.30061,2018-09-28 14:30:32,UTC
EUR,Euro,USD,United States Dollar,1.1594203,2018-09-28 14:31:03,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0234472,2018-09-28 14:31:33,UTC
EUR,Euro,USD,United States Dollar,1.1594203,2018-09-28 14:45:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00880297,2018-09-28 14:45:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.02284,2018-09-28 14:46:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3017105,2018-09-28 14:46:33,UTC
EUR,Euro,USD,United States Dollar,1.161845,2018-09-28 15:00:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00880538,2018-09-28 15:00:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0238663,2018-09-28 15:01:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3040531,2018-09-28 15:01:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.0088077,2018-09-28 15:15:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0247686,2018-09-28 15:15:32,UTC
EUR,Euro,USD,United States Dollar,1.1625204,2018-09-28 15:16:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3046825,2018-09-28 15:16:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3046485,2018-09-28 15:30:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0244642,2018-09-28 15:30:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00881143,2018-09-28 15:31:03,UTC
EUR,Euro,USD,United States Dollar,1.16225,2018-09-28 15:31:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3042231,2018-09-28 15:45:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00881352,2018-09-28 15:45:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0247686,2018-09-28 15:46:03,UTC
EUR,Euro,USD,United States Dollar,1.1625204,2018-09-28 15:46:33,UTC
EUR,Euro,USD,United States Dollar,1.1630613,2018-09-28 16:00:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0248317,2018-09-28 16:00:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.0088108,2018-09-28 16:01:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3052444,2018-09-28 16:01:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3059433,2018-09-28 16:15:03,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0255463,2018-09-28 16:15:33,UTC
EUR,Euro,USD,United States Dollar,1.1627907,2018-09-28 16:16:03,UTC
JPY,Japanese Yen,USD,United States Dollar,0.0088129,2018-09-28 16:16:34,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00881407,2018-09-28 16:30:02,UTC
EUR,Euro,USD,United States Dollar,1.16225,2018-09-28 16:30:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0251573,2018-09-28 16:31:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3055341,2018-09-28 16:31:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0242753,2018-09-28 16:45:01,UTC
EUR,Euro,USD,United States Dollar,1.1615751,2018-09-28 16:45:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3049208,2018-09-28 16:46:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00881376,2018-09-28 16:46:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00881174,2018-09-28 17:00:03,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0242753,2018-09-28 17:00:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3042231,2018-09-28 17:01:03,UTC
EUR,Euro,USD,United States Dollar,1.16171,2018-09-28 17:01:33,UTC
EUR,Euro,USD,United States Dollar,1.1613053,2018-09-28 17:15:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.304172,2018-09-28 17:15:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0234262,2018-09-28 17:16:03,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00880607,2018-09-28 17:16:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3043761,2018-09-28 17:30:02,UTC
EUR,Euro,USD,United States Dollar,1.1621151,2018-09-28 17:30:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0232797,2018-09-28 17:31:03,UTC
JPY,Japanese Yen,USD,United States Dollar,0.0088039,2018-09-28 17:31:33,UTC
EUR,Euro,USD,United States Dollar,1.16171,2018-09-28 17:45:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00880351,2018-09-28 17:45:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.304121,2018-09-28 17:46:03,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0228192,2018-09-28 17:46:33,UTC
EUR,Euro,USD,United States Dollar,1.16171,2018-09-28 18:00:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00880351,2018-09-28 18:00:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0224009,2018-09-28 18:01:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3043932,2018-09-28 18:01:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0223172,2018-09-28 18:15:02,UTC
EUR,Euro,USD,United States Dollar,1.1613053,2018-09-28 18:15:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00880274,2018-09-28 18:16:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.303594,2018-09-28 18:16:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.303815,2018-09-28 18:30:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0214609,2018-09-28 18:30:33,UTC
EUR,Euro,USD,United States Dollar,1.1611705,2018-09-28 18:31:03,UTC
JPY,Japanese Yen,USD,United States Dollar,0.0088032,2018-09-28 18:31:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3043932,2018-09-28 18:45:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00880437,2018-09-28 18:45:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0218784,2018-09-28 18:46:03,UTC
EUR,Euro,USD,United States Dollar,1.1614401,2018-09-28 18:46:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.0088046,2018-09-28 19:00:02,UTC
EUR,Euro,USD,United States Dollar,1.161845,2018-09-28 19:00:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3040531,2018-09-28 19:01:03,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0213983,2018-09-28 19:01:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00880569,2018-09-28 19:15:02,UTC
EUR,Euro,USD,United States Dollar,1.1613053,2018-09-28 19:15:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0210124,2018-09-28 19:16:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.30373,2018-09-28 19:16:33,UTC
EUR,Euro,USD,United States Dollar,1.1613053,2018-09-28 19:30:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00880607,2018-09-28 19:30:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0195342,2018-09-28 19:31:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.303475,2018-09-28 19:31:33,UTC
EUR,Euro,USD,United States Dollar,1.1611705,2018-09-28 19:45:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0192848,2018-09-28 19:45:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00880367,2018-09-28 19:46:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3032712,2018-09-28 19:46:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00880127,2018-09-28 20:00:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3033731,2018-09-28 20:00:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0190252,2018-09-28 20:01:02,UTC
EUR,Euro,USD,United States Dollar,1.1613053,2018-09-28 20:01:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0188487,2018-09-28 20:15:02,UTC
EUR,Euro,USD,United States Dollar,1.1613053,2018-09-28 20:15:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00879918,2018-09-28 20:16:03,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.30356,2018-09-28 20:16:33,UTC
EUR,Euro,USD,United States Dollar,1.1611705,2018-09-28 20:30:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00879801,2018-09-28 20:30:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3033562,2018-09-28 20:31:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0187553,2018-09-28 20:31:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00879678,2018-09-28 20:45:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3031523,2018-09-28 20:45:33,UTC
EUR,Euro,USD,United States Dollar,1.1606314,2018-09-28 20:46:03,UTC
CHF,Swiss Franc,USD,United States Dollar,1.018527,2018-09-28 20:46:33,UTC
EUR,Euro,USD,United States Dollar,1.1606314,2018-09-28 21:00:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3024734,2018-09-28 21:00:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0190563,2018-09-28 21:01:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00879624,2018-09-28 21:01:32,UTC
EUR,Euro,USD,United States Dollar,1.1611705,2018-09-28 21:15:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3032373,2018-09-28 21:15:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00879817,2018-09-28 21:16:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0190563,2018-09-28 21:16:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0190563,2018-09-28 21:30:01,UTC
EUR,Euro,USD,United States Dollar,1.1611705,2018-09-28 21:30:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3032373,2018-09-28 21:31:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00879817,2018-09-28 21:31:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3032373,2018-09-28 21:45:02,UTC
EUR,Euro,USD,United States Dollar,1.1611705,2018-09-28 21:45:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0190563,2018-09-28 21:46:03,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00879817,2018-09-28 21:46:33,UTC
EUR,Euro,USD,United States Dollar,1.1611705,2018-09-28 22:00:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00879817,2018-09-28 22:00:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3032373,2018-09-28 22:01:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0190563,2018-09-28 22:01:32,UTC
EUR,Euro,USD,United States Dollar,1.1611705,2018-09-28 22:15:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3032373,2018-09-28 22:15:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0190563,2018-09-28 22:16:03,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00879817,2018-09-28 22:16:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3032373,2018-09-28 22:30:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0190563,2018-09-28 22:30:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00879817,2018-09-28 22:31:02,UTC
EUR,Euro,USD,United States Dollar,1.1611705,2018-09-28 22:31:33,UTC
EUR,Euro,USD,United States Dollar,1.1611705,2018-09-28 22:45:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0190563,2018-09-28 22:45:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00879817,2018-09-28 22:46:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3032373,2018-09-28 22:46:32,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00879817,2018-09-28 23:00:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3032373,2018-09-28 23:00:32,UTC
EUR,Euro,USD,United States Dollar,1.1611705,2018-09-28 23:01:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0190563,2018-09-28 23:01:33,UTC
EUR,Euro,USD,United States Dollar,1.1611705,2018-09-28 23:15:02,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0190563,2018-09-28 23:15:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3032373,2018-09-28 23:16:03,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00879817,2018-09-28 23:16:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0190563,2018-09-28 23:30:02,UTC
EUR,Euro,USD,United States Dollar,1.1611705,2018-09-28 23:30:32,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3032373,2018-09-28 23:31:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00879817,2018-09-28 23:31:32,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0190563,2018-09-28 23:45:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3032373,2018-09-28 23:45:32,UTC
EUR,Euro,USD,United States Dollar,1.1611705,2018-09-28 23:46:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00879817,2018-09-28 23:46:33,UTC
EUR,Euro,USD,United States Dollar,1.1609008,2018-10-01 00:00:02,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.3039,2018-10-01 00:00:33,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00878796,2018-10-01 00:01:03,UTC
CHF,Swiss Franc,USD,United States Dollar,1.019129,2018-10-01 00:01:33,UTC
GBP,British Pound Sterling,USD,United States Dollar,1.304019,2018-10-01 00:15:02,UTC
JPY,Japanese Yen,USD,United States Dollar,0.00879198,2018-10-01 00:15:33,UTC
CHF,Swiss Franc,USD,United States Dollar,1.0192953,2018-10-01 00:16:03,UTC
EUR,Euro,USD,United States Dollar,1.1611705,2018-10-01 00:16:33,UTC
EUR,Euro,USD,United States Dollar,1.1613053,2018-10-01 00:30:02,UTC
